Pixel,Wavelength,Wavenumber,Raman Shift,Dark,Raw data #1,Dark Subtracted #1
1164,593.36,16853.27,1943.72,5548,49156,43608
1165,593.41,16851.87,1945.12,3985,47448,43463
1166,593.46,16850.47,1946.53,2962,46297,43335
1167,593.5,16849.06,1947.93,2652,45869,43217
1168,593.55,16847.66,1949.33,2776,46145,43369
1169,593.6,16846.26,1950.73,2827,46303,43476
1170,593.65,16844.86,1952.13,3019,46334,43315
1171,593.7,16843.46,1953.53,3512,47088,43576
1172,593.75,16842.06,1954.93,2844,46201,43357
1173,593.8,16840.66,1956.33,3135,46335,43200
1174,593.85,16839.26,1957.73,2779,46203,43424
1175,593.9,16837.86,1959.13,2857,46163,43306
1176,593.95,16836.46,1960.53,3024,46635,43611
1177,594,16835.07,1961.93,3184,46585,43401
1178,594.05,16833.67,1963.32,2719,46026,43307
1179,594.1,16832.27,1964.72,2704,45923,43219
1180,594.15,16830.88,1966.12,3646,47168,43522
1181,594.2,16829.48,1967.51,2632,46213,43581
1182,594.24,16828.08,1968.91,2606,46185,43579
1183,594.29,16826.69,1970.3,2673,46477,43804
1184,594.34,16825.29,1971.7,2372,46076,43704
1185,594.39,16823.9,1973.09,3038,46353,43315
1186,594.44,16822.51,1974.49,2801,46432,43631
1187,594.49,16821.11,1975.88,2435,46155,43720
1188,594.54,16819.72,1977.27,2411,46056,43645
1189,594.59,16818.33,1978.67,2695,46613,43918
1190,594.64,16816.93,1980.06,2661,46210,43549
1191,594.69,16815.54,1981.45,2830,47025,44195
1192,594.74,16814.15,1982.84,2776,46443,43667
1193,594.79,16812.76,1984.23,3083,46908,43825
1194,594.84,16811.37,1985.62,2264,46130,43866
1195,594.88,16809.98,1987.01,3058,46643,43585
1196,594.93,16808.59,1988.4,2687,46138,43451
1197,594.98,16807.2,1989.79,2844,46636,43792
1198,595.03,16805.81,1991.18,2706,46809,44103
1199,595.08,16804.42,1992.57,2984,46261,43277
1200,595.13,16803.03,1993.96,2494,45627,43133
1201,595.18,16801.65,1995.35,3450,46822,43372
1202,595.23,16800.26,1996.73,2396,46294,43898
1203,595.28,16798.87,1998.12,3036,46454,43418
1204,595.33,16797.49,1999.51,2731,46347,43616
1205,595.38,16796.1,2000.89,2808,46024,43216
1206,595.43,16794.72,2002.28,2684,46272,43588
1207,595.47,16793.33,2003.66,2992,46112,43120
1208,595.52,16791.95,2005.05,2658,45807,43149
1209,595.57,16790.56,2006.43,2908,46163,43255
1210,595.62,16789.18,2007.82,3077,46817,43740
1211,595.67,16787.79,2009.2,3028,46542,43514
1212,595.72,16786.41,2010.58,2829,46081,43252
1213,595.77,16785.03,2011.96,3335,46481,43146
1214,595.82,16783.65,2013.35,2958,46036,43078
1215,595.87,16782.26,2014.73,2677,46373,43696
1216,595.92,16780.88,2016.11,2527,45911,43384
1217,595.97,16779.5,2017.49,3135,46216,43081
1218,596.01,16778.12,2018.87,2743,46060,43317
1219,596.06,16776.74,2020.25,2787,46401,43614
1220,596.11,16775.36,2021.63,2269,45560,43291
1221,596.16,16773.98,2023.01,2809,46730,43921
1222,596.21,16772.6,2024.39,3027,45953,42926
1223,596.26,16771.23,2025.77,2815,46153,43338
1224,596.31,16769.85,2027.15,3306,47190,43884
1225,596.36,16768.47,2028.52,2641,45985,43344
1226,596.41,16767.09,2029.9,2703,45752,43049
1227,596.46,16765.72,2031.28,2767,45808,43041
1228,596.5,16764.34,2032.65,2915,46556,43641
1229,596.55,16762.96,2034.03,3107,46910,43803
1230,596.6,16761.59,2035.4,2744,46200,43456
1231,596.65,16760.21,2036.78,2762,46153,43391
1232,596.7,16758.84,2038.15,2951,46416,43465
1233,596.75,16757.46,2039.53,3197,46118,42921
1234,596.8,16756.09,2040.9,3724,47127,43403
1235,596.85,16754.72,2042.28,3447,47066,43619
1236,596.9,16753.34,2043.65,2702,46126,43424
1237,596.94,16751.97,2045.02,2652,46043,43391
1238,596.99,16750.6,2046.39,3183,46882,43699
1239,597.04,16749.23,2047.76,3265,46268,43003
1240,597.09,16747.86,2049.14,3115,46260,43145
1241,597.14,16746.49,2050.51,2819,46035,43216
1242,597.19,16745.12,2051.88,2599,45630,43031
1243,597.24,16743.75,2053.25,3459,47248,43789
1244,597.29,16742.38,2054.62,3073,46169,43096
1245,597.34,16741.01,2055.99,2264,45226,42962
1246,597.38,16739.64,2057.35,2226,44699,42473
1247,597.43,16738.27,2058.72,3054,46817,43763
1248,597.48,16736.9,2060.09,2823,45845,43022
1249,597.53,16735.53,2061.46,2924,45922,42998
1250,597.58,16734.17,2062.83,2396,45705,43309
1251,597.63,16732.8,2064.19,2929,46468,43539
1252,597.68,16731.43,2065.56,3098,46099,43001
1253,597.73,16730.07,2066.92,2807,46179,43372
1254,597.77,16728.7,2068.29,2795,45946,43151
1255,597.82,16727.34,2069.65,3281,46174,42893
1256,597.87,16725.97,2071.02,2502,45868,43366
1257,597.92,16724.61,2072.38,2907,46312,43405
1258,597.97,16723.25,2073.75,3400,46339,42939
1259,598.02,16721.88,2075.11,2650,45805,43155
1260,598.07,16720.52,2076.47,2874,45752,42878
1261,598.12,16719.16,2077.84,2815,46103,43288
1262,598.17,16717.79,2079.2,3023,46211,43188
1263,598.21,16716.43,2080.56,3178,46088,42910
1264,598.26,16715.07,2081.92,2532,45389,42857
1265,598.31,16713.71,2083.28,2804,46115,43311
1266,598.36,16712.35,2084.64,2943,45693,42750
1267,598.41,16710.99,2086,2515,45539,43024
1268,598.46,16709.63,2087.36,2595,45105,42510
1269,598.51,16708.27,2088.72,3119,45672,42553
1270,598.55,16706.91,2090.08,3546,46786,43240
1271,598.6,16705.55,2091.44,3084,45641,42557
1272,598.65,16704.2,2092.8,3614,46934,43320
1273,598.7,16702.84,2094.15,2865,45699,42834
1274,598.75,16701.48,2095.51,3338,45941,42603
1275,598.8,16700.12,2096.87,2691,45559,42868
1276,598.85,16698.77,2098.22,2993,46326,43333
1277,598.9,16697.41,2099.58,2910,45532,42622
1278,598.94,16696.06,2100.94,2682,45733,43051
1279,598.99,16694.7,2102.29,2768,46134,43366
1280,599.04,16693.35,2103.64,3210,46025,42815
1281,599.09,16691.99,2105,3912,46634,42722
1282,599.14,16690.64,2106.35,3431,45658,42227
1283,599.19,16689.29,2107.71,2440,44948,42508
1284,599.24,16687.93,2109.06,3141,45768,42627
1285,599.28,16686.58,2110.41,3873,46257,42384
1286,599.33,16685.23,2111.76,2921,45514,42593
1287,599.38,16683.88,2113.12,2949,45414,42465
1288,599.43,16682.53,2114.47,5210,47869,42659
1289,599.48,16681.17,2115.82,2310,44629,42319
1290,599.53,16679.82,2117.17,2613,45064,42451
1291,599.58,16678.47,2118.52,3168,46343,43175
1292,599.62,16677.12,2119.87,2486,45689,43203
1293,599.67,16675.78,2121.22,3046,45984,42938
1294,599.72,16674.43,2122.57,3156,45878,42722
1295,599.77,16673.08,2123.91,2802,45210,42408
1296,599.82,16671.73,2125.26,2356,45524,43168
1297,599.87,16670.38,2126.61,3125,45425,42300
1298,599.91,16669.04,2127.96,2649,45224,42575
1299,599.96,16667.69,2129.3,2793,45466,42673
1300,600.01,16666.34,2130.65,3379,45517,42138
1301,600.06,16665,2132,3135,45079,41944
1302,600.11,16663.65,2133.34,2774,45409,42635
1303,600.16,16662.31,2134.69,2874,45280,42406
1304,600.21,16660.96,2136.03,2817,45348,42531
1305,600.25,16659.62,2137.38,2522,45222,42700
1306,600.3,16658.27,2138.72,3056,45288,42232
1307,600.35,16656.93,2140.06,2505,44681,42176
1308,600.4,16655.59,2141.41,3515,46226,42711
1309,600.45,16654.24,2142.75,2877,44974,42097
1310,600.5,16652.9,2144.09,2295,44714,42419
1311,600.54,16651.56,2145.43,2404,44263,41859
1312,600.59,16650.22,2146.77,2974,44760,41786
1313,600.64,16648.88,2148.11,2442,44208,41766
1314,600.69,16647.54,2149.46,3026,45548,42522
1315,600.74,16646.2,2150.8,2636,44979,42343
1316,600.79,16644.86,2152.14,3423,45552,42129
1317,600.83,16643.52,2153.47,2460,44417,41957
1318,600.88,16642.18,2154.81,2506,44887,42381
1319,600.93,16640.84,2156.15,3226,45313,42087
1320,600.98,16639.5,2157.49,2963,45325,42362
1321,601.03,16638.16,2158.83,3409,45574,42165
1322,601.08,16636.83,2160.16,3678,45705,42027
1323,601.12,16635.49,2161.5,2849,45058,42209
1324,601.17,16634.15,2162.84,2807,45472,42665
1325,601.22,16632.82,2164.17,3028,45359,42331
1326,601.27,16631.48,2165.51,2667,44912,42245
1327,601.32,16630.15,2166.85,2492,44599,42107
1328,601.37,16628.81,2168.18,2701,44818,42117
1329,601.41,16627.48,2169.51,2867,44968,42101
1330,601.46,16626.14,2170.85,2450,44805,42355
1331,601.51,16624.81,2172.18,2729,44582,41853
1332,601.56,16623.48,2173.52,2898,44489,41591
1333,601.61,16622.14,2174.85,2241,44357,42116
1334,601.66,16620.81,2176.18,2533,44887,42354
1335,601.7,16619.48,2177.51,4270,46312,42042
1336,601.75,16618.15,2178.84,2600,44461,41861
1337,601.8,16616.82,2180.17,3063,44628,41565
1338,601.85,16615.49,2181.51,3436,44897,41461
1339,601.9,16614.16,2182.84,3013,44371,41358
1340,601.94,16612.83,2184.17,2871,44465,41594
1341,601.99,16611.5,2185.49,2821,44688,41867
1342,602.04,16610.17,2186.82,2908,44638,41730
1343,602.09,16608.84,2188.15,2767,44844,42077
1344,602.14,16607.51,2189.48,3290,45110,41820
1345,602.19,16606.18,2190.81,2775,44430,41655
1346,602.23,16604.86,2192.14,2612,44134,41522
1347,602.28,16603.53,2193.46,2743,44286,41543
1348,602.33,16602.2,2194.79,3146,44824,41678
1349,602.38,16600.88,2196.12,2702,44448,41746
1350,602.43,16599.55,2197.44,2582,44434,41852
1351,602.47,16598.23,2198.77,3399,45154,41755
1352,602.52,16596.9,2200.09,2765,44659,41894
1353,602.57,16595.58,2201.42,2955,44486,41531
1354,602.62,16594.25,2202.74,2980,44381,41401
1355,602.67,16592.93,2204.06,3266,44697,41431
1356,602.71,16591.6,2205.39,2828,44827,41999
1357,602.76,16590.28,2206.71,3267,44944,41677
1358,602.81,16588.96,2208.03,3803,45578,41775
1359,602.86,16587.64,2209.36,2865,44366,41501
1360,602.91,16586.32,2210.68,2605,43745,41140
1361,602.95,16584.99,2212,2850,43630,40780
1362,603,16583.67,2213.32,2341,43375,41034
1363,603.05,16582.35,2214.64,2748,44389,41641
1364,603.1,16581.03,2215.96,2303,43656,41353
1365,603.15,16579.71,2217.28,2717,43716,40999
1366,603.19,16578.39,2218.6,2532,43918,41386
1367,603.24,16577.08,2219.92,2833,43958,41125
1368,603.29,16575.76,2221.24,2915,44058,41143
1369,603.34,16574.44,2222.55,2661,44091,41430
1370,603.39,16573.12,2223.87,2477,43975,41498
1371,603.43,16571.8,2225.19,3338,44424,41086
1372,603.48,16570.49,2226.51,2640,43284,40644
1373,603.53,16569.17,2227.82,4342,45346,41004
1374,603.58,16567.85,2229.14,2330,43399,41069
1375,603.63,16566.54,2230.45,2515,43412,40897
1376,603.67,16565.22,2231.77,2807,44079,41272
1377,603.72,16563.91,2233.08,2636,43221,40585
1378,603.77,16562.59,2234.4,2805,43403,40598
1379,603.82,16561.28,2235.71,3065,43833,40768
1380,603.87,16559.97,2237.03,2734,43460,40726
1381,603.91,16558.65,2238.34,2630,43329,40699
1382,603.96,16557.34,2239.65,3154,44342,41188
1383,604.01,16556.03,2240.96,2960,43872,40912
1384,604.06,16554.72,2242.28,3164,43926,40762
1385,604.11,16553.41,2243.59,2540,43458,40918
1386,604.15,16552.09,2244.9,2789,43662,40873
1387,604.2,16550.78,2246.21,2983,43745,40762
1388,604.25,16549.47,2247.52,2775,43726,40951
1389,604.3,16548.16,2248.83,3169,43868,40699
1390,604.34,16546.85,2250.14,3074,44212,41138
1391,604.39,16545.55,2251.45,2698,43182,40484
1392,604.44,16544.24,2252.76,3379,44161,40782
1393,604.49,16542.93,2254.06,2705,43349,40644
1394,604.54,16541.62,2255.37,2539,43139,40600
1395,604.58,16540.31,2256.68,3602,44467,40865
1396,604.63,16539.01,2257.99,2525,42914,40389
1397,604.68,16537.7,2259.29,2926,43139,40213
1398,604.73,16536.39,2260.6,3130,43561,40431
1399,604.77,16535.09,2261.91,3187,43777,40590
1400,604.82,16533.78,2263.21,2560,42753,40193
1401,604.87,16532.48,2264.52,2457,43041,40584
1402,604.92,16531.17,2265.82,2982,43503,40521
1403,604.97,16529.87,2267.12,2758,42928,40170
1404,605.01,16528.56,2268.43,2860,43075,40215
1405,605.06,16527.26,2269.73,2516,42860,40344
1406,605.11,16525.96,2271.03,2615,43112,40497
1407,605.16,16524.65,2272.34,2634,43173,40539
1408,605.2,16523.35,2273.64,2233,42349,40116
1409,605.25,16522.05,2274.94,2615,42946,40331
1410,605.3,16520.75,2276.24,2559,42720,40161
1411,605.35,16519.45,2277.54,2384,42868,40484
1412,605.39,16518.15,2278.84,3171,43518,40347
1413,605.44,16516.85,2280.14,2599,42592,39993
1414,605.49,16515.55,2281.44,2859,43628,40769
1415,605.54,16514.25,2282.74,2609,42665,40056
1416,605.59,16512.95,2284.04,2749,43138,40389
1417,605.63,16511.65,2285.34,2502,42774,40272
1418,605.68,16510.35,2286.64,2389,42531,40142
1419,605.73,16509.06,2287.94,2827,43017,40190
1420,605.78,16507.76,2289.23,3222,43437,40215
1421,605.82,16506.46,2290.53,2552,42976,40424
1422,605.87,16505.16,2291.83,2674,42734,40060
1423,605.92,16503.87,2293.12,2559,42623,40064
1424,605.97,16502.57,2294.42,2639,42339,39700
1425,606.01,16501.28,2295.72,2882,43526,40644
1426,606.06,16499.98,2297.01,3282,43232,39950
1427,606.11,16498.69,2298.3,3106,43094,39988
1428,606.16,16497.39,2299.6,2589,42533,39944
1429,606.2,16496.1,2300.89,2684,42408,39724
1430,606.25,16494.81,2302.19,2530,42460,39930
1431,606.3,16493.51,2303.48,2686,42770,40084
1432,606.35,16492.22,2304.77,3205,43128,39923
1433,606.39,16490.93,2306.06,2640,42005,39365
1434,606.44,16489.64,2307.35,2836,42652,39816
1435,606.49,16488.35,2308.65,2705,42464,39759
1436,606.54,16487.06,2309.94,2455,41994,39539
1437,606.58,16485.76,2311.23,2880,42273,39393
1438,606.63,16484.47,2312.52,2862,42468,39606
1439,606.68,16483.19,2313.81,2506,41646,39140
1440,606.73,16481.9,2315.1,2891,42085,39194
1441,606.77,16480.61,2316.39,2927,42104,39177
1442,606.82,16479.32,2317.67,3052,42394,39342
1443,606.87,16478.03,2318.96,2973,42027,39054
1444,606.92,16476.74,2320.25,2748,41922,39174
1445,606.96,16475.46,2321.54,2627,41548,38921
1446,607.01,16474.17,2322.82,2927,42091,39164
1447,607.06,16472.88,2324.11,2956,42189,39233
1448,607.11,16471.6,2325.4,2687,42489,39802
1449,607.15,16470.31,2326.68,2366,42154,39788
1450,607.2,16469.03,2327.97,2684,43160,40476
1451,607.25,16467.74,2329.25,2471,43963,41492
1452,607.3,16466.46,2330.54,3003,43837,40834
1453,607.34,16465.17,2331.82,2889,42209,39320
1454,607.39,16463.89,2333.1,3183,42362,39179
1455,607.44,16462.6,2334.39,2715,41334,38619
1456,607.48,16461.32,2335.67,3308,41988,38680
1457,607.53,16460.04,2336.95,3012,41946,38934
1458,607.58,16458.76,2338.24,2561,41205,38644
1459,607.63,16457.48,2339.52,3405,41767,38362
1460,607.67,16456.19,2340.8,2308,41032,38724
1461,607.72,16454.91,2342.08,2920,41670,38750
1462,607.77,16453.63,2343.36,2654,40850,38196
1463,607.82,16452.35,2344.64,2601,41224,38623
1464,607.86,16451.07,2345.92,2818,41295,38477
1465,607.91,16449.79,2347.2,2831,41167,38336
1466,607.96,16448.52,2348.48,3148,41820,38672
1467,608,16447.24,2349.76,2619,41057,38438
1468,608.05,16445.96,2351.03,2606,40787,38181
1469,608.1,16444.68,2352.31,2866,41505,38639
1470,608.15,16443.4,2353.59,2600,41179,38579
1471,608.19,16442.13,2354.87,2807,41335,38528
1472,608.24,16440.85,2356.14,3257,41420,38163
1473,608.29,16439.57,2357.42,3032,41001,37969
1474,608.34,16438.3,2358.69,2851,41028,38177
1475,608.38,16437.02,2359.97,2348,40790,38442
1476,608.43,16435.75,2361.24,2903,41310,38407
1477,608.48,16434.47,2362.52,2934,41059,38125
1478,608.52,16433.2,2363.79,2650,40930,38280
1479,608.57,16431.93,2365.07,2735,41172,38437
1480,608.62,16430.65,2366.34,2689,40483,37794
1481,608.67,16429.38,2367.61,3829,42224,38395
1482,608.71,16428.11,2368.88,3190,41911,38721
1483,608.76,16426.84,2370.16,2410,40634,38224
1484,608.81,16425.56,2371.43,3114,40850,37736
1485,608.85,16424.29,2372.7,2863,41182,38319
1486,608.9,16423.02,2373.97,3159,41668,38509
1487,608.95,16421.75,2375.24,2932,41073,38141
1488,609,16420.48,2376.51,2914,41173,38259
1489,609.04,16419.21,2377.78,2615,41250,38635
1490,609.09,16417.94,2379.05,2547,40998,38451
1491,609.14,16416.67,2380.32,2755,40875,38120
1492,609.18,16415.4,2381.59,2760,40858,38098
1493,609.23,16414.14,2382.86,3515,41743,38228
1494,609.28,16412.87,2384.12,2927,41078,38151
1495,609.33,16411.6,2385.39,2884,41505,38621
1496,609.37,16410.33,2386.66,3491,41566,38075
1497,609.42,16409.07,2387.92,2892,40817,37925
1498,609.47,16407.8,2389.19,2798,41439,38641
1499,609.51,16406.54,2390.46,2814,40645,37831
1500,609.56,16405.27,2391.72,2759,41113,38354
1501,609.61,16404.01,2392.99,3119,41241,38122
1502,609.65,16402.74,2394.25,2606,41061,38455
1503,609.7,16401.48,2395.51,2611,40666,38055
1504,609.75,16400.21,2396.78,2766,41001,38235
1505,609.8,16398.95,2398.04,2714,41389,38675
1506,609.84,16397.69,2399.3,2627,40966,38339
1507,609.89,16396.43,2400.57,3098,41438,38340
1508,609.94,16395.16,2401.83,2643,40589,37946
1509,609.98,16393.9,2403.09,2651,40459,37808
1510,610.03,16392.64,2404.35,3828,41728,37900
1511,610.08,16391.38,2405.61,2877,40759,37882
1512,610.12,16390.12,2406.87,2746,41147,38401
1513,610.17,16388.86,2408.13,2857,40956,38099
1514,610.22,16387.6,2409.39,2715,40787,38072
1515,610.26,16386.34,2410.65,2869,40868,37999
1516,610.31,16385.08,2411.91,3171,40822,37651
1517,610.36,16383.82,2413.17,2407,40446,38039
1518,610.41,16382.56,2414.43,3115,40900,37785
1519,610.45,16381.31,2415.69,2489,39756,37267
1520,610.5,16380.05,2416.94,3451,41011,37560
1521,610.55,16378.79,2418.2,2853,40732,37879
1522,610.59,16377.53,2419.46,2612,40342,37730
1523,610.64,16376.28,2420.71,2452,40840,38388
1524,610.69,16375.02,2421.97,3053,41427,38374
1525,610.73,16373.77,2423.22,2674,40944,38270
1526,610.78,16372.51,2424.48,2787,40728,37941
1527,610.83,16371.26,2425.73,3029,40767,37738
1528,610.87,16370,2426.99,2869,40599,37730
1529,610.92,16368.75,2428.24,2622,40297,37675
1530,610.97,16367.5,2429.5,2776,40717,37941
1531,611.01,16366.24,2430.75,2575,40555,37980
1532,611.06,16364.99,2432,3077,40877,37800
1533,611.11,16363.74,2433.25,2650,40843,38193
1534,611.15,16362.49,2434.51,3202,41276,38074
1535,611.2,16361.24,2435.76,4127,42079,37952
1536,611.25,16359.98,2437.01,3048,41404,38356
1537,611.29,16358.73,2438.26,3075,40818,37743
1538,611.34,16357.48,2439.51,4109,41677,37568
1539,611.39,16356.23,2440.76,2743,40698,37955
1540,611.43,16354.98,2442.01,2528,40593,38065
1541,611.48,16353.74,2443.26,3047,41080,38033
1542,611.53,16352.49,2444.51,2675,40332,37657
1543,611.57,16351.24,2445.75,2934,40924,37990
1544,611.62,16349.99,2447,3323,40598,37275
1545,611.67,16348.74,2448.25,3107,41092,37985
1546,611.71,16347.5,2449.5,2444,39966,37522
1547,611.76,16346.25,2450.74,2758,40209,37451
1548,611.81,16345,2451.99,2835,40785,37950
1549,611.85,16343.76,2453.24,3003,40838,37835
1550,611.9,16342.51,2454.48,3225,40509,37284
1551,611.95,16341.27,2455.73,2644,39948,37304
1552,611.99,16340.02,2456.97,3196,40478,37282
1553,612.04,16338.78,2458.22,2565,40268,37703
1554,612.09,16337.53,2459.46,3351,41063,37712
1555,612.13,16336.29,2460.7,2861,40352,37491
1556,612.18,16335.05,2461.95,2455,40014,37559
1557,612.23,16333.8,2463.19,2961,40536,37575
1558,612.27,16332.56,2464.43,2500,39737,37237
1559,612.32,16331.32,2465.67,3410,40745,37335
1560,612.37,16330.08,2466.92,2814,40636,37822
1561,612.41,16328.84,2468.16,2940,40988,38048
1562,612.46,16327.6,2469.4,3523,40746,37223
1563,612.51,16326.35,2470.64,2772,40191,37419
1564,612.55,16325.11,2471.88,2703,40142,37439
1565,612.6,16323.88,2473.12,3227,40876,37649
1566,612.65,16322.64,2474.36,2676,40658,37982
1567,612.69,16321.4,2475.6,3299,41015,37716
1568,612.74,16320.16,2476.83,2563,40575,38012
1569,612.79,16318.92,2478.07,3055,40626,37571
1570,612.83,16317.68,2479.31,2871,40275,37404
1571,612.88,16316.45,2480.55,3243,41107,37864
1572,612.93,16315.21,2481.78,2483,39732,37249
1573,612.97,16313.97,2483.02,2566,40281,37715
1574,613.02,16312.74,2484.26,2921,40100,37179
1575,613.06,16311.5,2485.49,2726,40155,37429
1576,613.11,16310.27,2486.73,3467,41051,37584
1577,613.16,16309.03,2487.96,12800,49861,37061
1578,613.2,16307.8,2489.2,2728,40109,37381
1579,613.25,16306.56,2490.43,2962,40454,37492
1580,613.3,16305.33,2491.66,2832,40215,37383
1581,613.34,16304.09,2492.9,2760,40344,37584
1582,613.39,16302.86,2494.13,2869,40044,37175
1583,613.44,16301.63,2495.36,3051,40352,37301
1584,613.48,16300.4,2496.6,3103,40205,37102
1585,613.53,16299.16,2497.83,2439,39728,37289
1586,613.57,16297.93,2499.06,3212,41368,38156
1587,613.62,16296.7,2500.29,2578,40582,38004
1588,   ,   ,   ,2808,40396,37588
1589,   ,   ,   ,2780,40272,37492
1590,   ,   ,   ,3000,40908,37908
1591,   ,   ,   ,3208,40743,37535
1592,   ,   ,   ,3291,40642,37351
1593,   ,   ,   ,2937,40659,37722
1594,   ,   ,   ,3219,40722,37503
1595,   ,   ,   ,2689,40115,37426
1596,   ,   ,   ,2327,40290,37963
1597,   ,   ,   ,2688,40156,37468
1598,   ,   ,   ,2716,39610,36894
1599,   ,   ,   ,3511,41186,37675
1600,   ,   ,   ,3747,40910,37163
1601,   ,   ,   ,2525,39848,37323
1602,   ,   ,   ,2946,40580,37634
1603,   ,   ,   ,2517,39788,37271
1604,   ,   ,   ,3440,40928,37488
1605,   ,   ,   ,2708,40212,37504
1606,   ,   ,   ,3099,40438,37339
1607,   ,   ,   ,2831,40136,37305
1608,   ,   ,   ,3106,40617,37511
1609,   ,   ,   ,2644,40146,37502
1610,   ,   ,   ,2950,40275,37325
1611,   ,   ,   ,2769,40033,37264
1612,   ,   ,   ,2631,39460,36829
1613,   ,   ,   ,2980,40065,37085
1614,   ,   ,   ,2592,39684,37092
1615,   ,   ,   ,2911,40115,37204
1616,   ,   ,   ,2800,39934,37134
1617,   ,   ,   ,2981,39663,36682
1618,   ,   ,   ,3158,40330,37172
1619,   ,   ,   ,2755,39673,36918
1620,   ,   ,   ,2694,39785,37091
1621,   ,   ,   ,2993,39863,36870
1622,   ,   ,   ,3088,40107,37019
1623,   ,   ,   ,2881,39496,36615
1624,   ,   ,   ,3962,41131,37169
1625,   ,   ,   ,3230,39940,36710
1626,   ,   ,   ,2883,39694,36811
1627,   ,   ,   ,2823,39898,37075
1628,   ,   ,   ,2993,39568,36575
1629,   ,   ,   ,2523,39063,36540
1630,   ,   ,   ,5655,41650,35995
1631,   ,   ,   ,2767,39849,37082
1632,   ,   ,   ,2640,39414,36774
1633,   ,   ,   ,2958,40400,37442
1634,   ,   ,   ,3055,39836,36781
1635,   ,   ,   ,2251,39343,37092
1636,   ,   ,   ,2879,39823,36944
1637,   ,   ,   ,3615,40686,37071
1638,   ,   ,   ,2393,39498,37105
1639,   ,   ,   ,2977,40197,37220
1640,   ,   ,   ,2735,39353,36618
1641,   ,   ,   ,3289,40540,37251
1642,   ,   ,   ,3162,39951,36789
1643,   ,   ,   ,3084,39865,36781
1644,   ,   ,   ,2571,39712,37141
1645,   ,   ,   ,2814,39700,36886
1646,   ,   ,   ,2649,39477,36828
1647,   ,   ,   ,3018,39830,36812
1648,   ,   ,   ,2884,39450,36566
1649,   ,   ,   ,3309,40067,36758
1650,   ,   ,   ,2973,39510,36537
1651,   ,   ,   ,2713,39672,36959
1652,   ,   ,   ,3115,40042,36927
1653,   ,   ,   ,2374,39048,36674
1654,   ,   ,   ,3159,40467,37308
1655,   ,   ,   ,2491,39722,37231
1656,   ,   ,   ,3674,40424,36750
1657,   ,   ,   ,2980,39773,36793
1658,   ,   ,   ,2675,39506,36831
1659,   ,   ,   ,3410,39860,36450
1660,   ,   ,   ,3173,39490,36317
1661,   ,   ,   ,2975,39561,36586
1662,   ,   ,   ,2904,40011,37107
1663,   ,   ,   ,3383,39661,36278
1664,   ,   ,   ,2989,40067,37078
1665,   ,   ,   ,3226,39766,36540
1666,   ,   ,   ,2610,39004,36394
1667,   ,   ,   ,3118,39833,36715
1668,   ,   ,   ,3004,39484,36480
1669,   ,   ,   ,2760,38958,36198
1670,   ,   ,   ,3194,40254,37060
1671,   ,   ,   ,2739,39522,36783
1672,   ,   ,   ,3018,39845,36827
1673,   ,   ,   ,2473,39625,37152
1674,   ,   ,   ,3319,39833,36514
1675,   ,   ,   ,2903,39606,36703
1676,   ,   ,   ,3744,39911,36167
1677,   ,   ,   ,2286,39204,36918
1678,   ,   ,   ,2655,39267,36612
1679,   ,   ,   ,3260,40047,36787
1680,   ,   ,   ,3092,40041,36949
1681,   ,   ,   ,2626,39401,36775
1682,   ,   ,   ,2751,39749,36998
1683,   ,   ,   ,2646,39200,36554
1684,   ,   ,   ,3754,40627,36873
1685,   ,   ,   ,2780,40264,37484
1686,   ,   ,   ,2607,39790,37183
1687,   ,   ,   ,2807,40174,37367
1688,   ,   ,   ,3021,40338,37317
1689,   ,   ,   ,2930,40330,37400
1690,   ,   ,   ,2902,40015,37113
1691,   ,   ,   ,4076,41546,37470
1692,   ,   ,   ,3282,40502,37220
1693,   ,   ,   ,2983,40696,37713
1694,   ,   ,   ,3370,40645,37275
1695,   ,   ,   ,3078,40744,37666
1696,   ,   ,   ,2711,40000,37289
1697,   ,   ,   ,2665,40623,37958
1698,   ,   ,   ,3002,40568,37566
1699,   ,   ,   ,2916,40454,37538
1700,   ,   ,   ,2718,40371,37653
1701,   ,   ,   ,2919,40593,37674
1702,   ,   ,   ,3001,41182,38181
1703,   ,   ,   ,2759,40375,37616
1704,   ,   ,   ,2495,40460,37965
1705,   ,   ,   ,2707,40287,37580
1706,   ,   ,   ,2974,40616,37642
1707,   ,   ,   ,2616,40346,37730
1708,   ,   ,   ,3238,41318,38080
1709,   ,   ,   ,2892,41019,38127
1710,   ,   ,   ,2989,40880,37891
1711,   ,   ,   ,3270,41067,37797
1712,   ,   ,   ,2822,40811,37989
1713,   ,   ,   ,3065,40784,37719
1714,   ,   ,   ,3005,40800,37795
1715,   ,   ,   ,2607,40483,37876
1716,   ,   ,   ,2578,40751,38173
1717,   ,   ,   ,2587,40341,37754
1718,   ,   ,   ,2881,41183,38302
1719,   ,   ,   ,3020,40769,37749
1720,   ,   ,   ,2851,40936,38085
1721,   ,   ,   ,3041,41340,38299
1722,   ,   ,   ,4615,43543,38928
1723,   ,   ,   ,2927,41696,38769
1724,   ,   ,   ,2564,40866,38302
1725,   ,   ,   ,2897,41465,38568
1726,   ,   ,   ,2816,41000,38184
1727,   ,   ,   ,3532,41858,38326
