Pixel,Wavelength,Wavenumber,Raman Shift,Dark,Raw data #1,Dark Subtracted #1
1164,593.36,16853.27,1943.72,5698,14019,8321
1165,593.41,16851.87,1945.12,4097,12139,8042
1166,593.46,16850.47,1946.53,2952,11224,8272
1167,593.5,16849.06,1947.93,2581,10760,8179
1168,593.55,16847.66,1949.33,2749,10880,8131
1169,593.6,16846.26,1950.73,2702,10954,8252
1170,593.65,16844.86,1952.13,2962,11044,8082
1171,593.7,16843.46,1953.53,3514,11555,8041
1172,593.75,16842.06,1954.93,2863,10694,7831
1173,593.8,16840.66,1956.33,2972,11231,8259
1174,593.85,16839.26,1957.73,2986,10871,7885
1175,593.9,16837.86,1959.13,2867,10989,8122
1176,593.95,16836.46,1960.53,3010,11161,8151
1177,594,16835.07,1961.93,3084,11084,8000
1178,594.05,16833.67,1963.32,2749,10832,8083
1179,594.1,16832.27,1964.72,2642,10788,8146
1180,594.15,16830.88,1966.12,3570,11741,8171
1181,594.2,16829.48,1967.51,2561,10787,8226
1182,594.24,16828.08,1968.91,2657,10706,8049
1183,594.29,16826.69,1970.3,2684,10925,8241
1184,594.34,16825.29,1971.7,2379,10529,8150
1185,594.39,16823.9,1973.09,2972,11075,8103
1186,594.44,16822.51,1974.49,2838,10932,8094
1187,594.49,16821.11,1975.88,2378,10592,8214
1188,594.54,16819.72,1977.27,2392,10585,8193
1189,594.59,16818.33,1978.67,2647,10901,8254
1190,594.64,16816.93,1980.06,2609,10773,8164
1191,594.69,16815.54,1981.45,2792,10841,8049
1192,594.74,16814.15,1982.84,2820,10971,8151
1193,594.79,16812.76,1984.23,3099,11312,8213
1194,594.84,16811.37,1985.62,2353,10565,8212
1195,594.88,16809.98,1987.01,2939,10882,7943
1196,594.93,16808.59,1988.4,2604,11023,8419
1197,594.98,16807.2,1989.79,2783,10905,8122
1198,595.03,16805.81,1991.18,2636,10885,8249
1199,595.08,16804.42,1992.57,2985,11100,8115
1200,595.13,16803.03,1993.96,2477,10699,8222
1201,595.18,16801.65,1995.35,3407,11602,8195
1202,595.23,16800.26,1996.73,2400,10633,8233
1203,595.28,16798.87,1998.12,3002,10990,7988
1204,595.33,16797.49,1999.51,2706,10883,8177
1205,595.38,16796.1,2000.89,2873,11108,8235
1206,595.43,16794.72,2002.28,2653,10907,8254
1207,595.47,16793.33,2003.66,2959,11078,8119
1208,595.52,16791.95,2005.05,2644,10826,8182
1209,595.57,16790.56,2006.43,2905,11222,8317
1210,595.62,16789.18,2007.82,3104,11410,8306
1211,595.67,16787.79,2009.2,3155,11380,8225
1212,595.72,16786.41,2010.58,2740,10918,8178
1213,595.77,16785.03,2011.96,3216,11343,8127
1214,595.82,16783.65,2013.35,2815,11231,8416
1215,595.87,16782.26,2014.73,2837,10835,7998
1216,595.92,16780.88,2016.11,2590,10356,7766
1217,595.97,16779.5,2017.49,3050,11102,8052
1218,596.01,16778.12,2018.87,2727,10722,7995
1219,596.06,16776.74,2020.25,2756,10536,7780
1220,596.11,16775.36,2021.63,2216,10476,8260
1221,596.16,16773.98,2023.01,2790,10881,8091
1222,596.21,16772.6,2024.39,3003,10820,7817
1223,596.26,16771.23,2025.77,2816,10877,8061
1224,596.31,16769.85,2027.15,3188,11119,7931
1225,596.36,16768.47,2028.52,2616,10634,8018
1226,596.41,16767.09,2029.9,2740,10934,8194
1227,596.46,16765.72,2031.28,2745,10832,8087
1228,596.5,16764.34,2032.65,2859,10974,8115
1229,596.55,16762.96,2034.03,3083,11361,8278
1230,596.6,16761.59,2035.4,2854,10846,7992
1231,596.65,16760.21,2036.78,2731,11022,8291
1232,596.7,16758.84,2038.15,2925,10975,8050
1233,596.75,16757.46,2039.53,3119,11186,8067
1234,596.8,16756.09,2040.9,3624,12007,8383
1235,596.85,16754.72,2042.28,3492,11879,8387
1236,596.9,16753.34,2043.65,2755,10897,8142
1237,596.94,16751.97,2045.02,2792,10912,8120
1238,596.99,16750.6,2046.39,3127,11400,8273
1239,597.04,16749.23,2047.76,3256,11448,8192
1240,597.09,16747.86,2049.14,3156,11142,7986
1241,597.14,16746.49,2050.51,2851,10816,7965
1242,597.19,16745.12,2051.88,2669,10680,8011
1243,597.24,16743.75,2053.25,3415,11762,8347
1244,597.29,16742.38,2054.62,3008,11048,8040
1245,597.34,16741.01,2055.99,2190,10176,7986
1246,597.38,16739.64,2057.35,2234,10430,8196
1247,597.43,16738.27,2058.72,3010,10936,7926
1248,597.48,16736.9,2060.09,2768,10886,8118
1249,597.53,16735.53,2061.46,2951,11161,8210
1250,597.58,16734.17,2062.83,2374,10377,8003
1251,597.63,16732.8,2064.19,2841,10918,8077
1252,597.68,16731.43,2065.56,3009,11224,8215
1253,597.73,16730.07,2066.92,2897,10817,7920
1254,597.77,16728.7,2068.29,2811,10745,7934
1255,597.82,16727.34,2069.65,3365,11018,7653
1256,597.87,16725.97,2071.02,2627,10656,8029
1257,597.92,16724.61,2072.38,2955,10820,7865
1258,597.97,16723.25,2073.75,3375,11507,8132
1259,598.02,16721.88,2075.11,2578,10610,8032
1260,598.07,16720.52,2076.47,2893,10726,7833
1261,598.12,16719.16,2077.84,2649,10830,8181
1262,598.17,16717.79,2079.2,3036,10878,7842
1263,598.21,16716.43,2080.56,3079,11387,8308
1264,598.26,16715.07,2081.92,2594,10604,8010
1265,598.31,16713.71,2083.28,2849,10762,7913
1266,598.36,16712.35,2084.64,2911,10809,7898
1267,598.41,16710.99,2086,2403,10606,8203
1268,598.46,16709.63,2087.36,2580,10352,7772
1269,598.51,16708.27,2088.72,3035,10998,7963
1270,598.55,16706.91,2090.08,3572,11548,7976
1271,598.6,16705.55,2091.44,2997,11063,8066
1272,598.65,16704.2,2092.8,3606,11641,8035
1273,598.7,16702.84,2094.15,2846,10887,8041
1274,598.75,16701.48,2095.51,3326,11263,7937
1275,598.8,16700.12,2096.87,2582,10633,8051
1276,598.85,16698.77,2098.22,2888,10977,8089
1277,598.9,16697.41,2099.58,2864,11026,8162
1278,598.94,16696.06,2100.94,2706,10649,7943
1279,598.99,16694.7,2102.29,2655,10793,8138
1280,599.04,16693.35,2103.64,3381,11098,7717
1281,599.09,16691.99,2105,3792,11938,8146
1282,599.14,16690.64,2106.35,3371,11372,8001
1283,599.19,16689.29,2107.71,2406,10350,7944
1284,599.24,16687.93,2109.06,3008,11044,8036
1285,599.28,16686.58,2110.41,3696,11892,8196
1286,599.33,16685.23,2111.76,2826,10890,8064
1287,599.38,16683.88,2113.12,2906,10796,7890
1288,599.43,16682.53,2114.47,5002,13032,8030
1289,599.48,16681.17,2115.82,2294,10213,7919
1290,599.53,16679.82,2117.17,2724,10677,7953
1291,599.58,16678.47,2118.52,3072,11279,8207
1292,599.62,16677.12,2119.87,2448,10534,8086
1293,599.67,16675.78,2121.22,2927,10952,8025
1294,599.72,16674.43,2122.57,3067,11052,7985
1295,599.77,16673.08,2123.91,2759,10760,8001
1296,599.82,16671.73,2125.26,2397,10270,7873
1297,599.87,16670.38,2126.61,3239,11277,8038
1298,599.91,16669.04,2127.96,2551,10405,7854
1299,599.96,16667.69,2129.3,2704,10727,8023
1300,600.01,16666.34,2130.65,3417,11168,7751
1301,600.06,16665,2132,3222,11186,7964
1302,600.11,16663.65,2133.34,2763,10879,8116
1303,600.16,16662.31,2134.69,2868,10843,7975
1304,600.21,16660.96,2136.03,2783,10734,7951
1305,600.25,16659.62,2137.38,2500,10422,7922
1306,600.3,16658.27,2138.72,3027,10914,7887
1307,600.35,16656.93,2140.06,2637,10751,8114
1308,600.4,16655.59,2141.41,3499,11417,7918
1309,600.45,16654.24,2142.75,2865,10742,7877
1310,600.5,16652.9,2144.09,2321,10002,7681
1311,600.54,16651.56,2145.43,2490,10313,7823
1312,600.59,16650.22,2146.77,2995,10912,7917
1313,600.64,16648.88,2148.11,2363,10223,7860
1314,600.69,16647.54,2149.46,3052,10652,7600
1315,600.74,16646.2,2150.8,2652,10642,7990
1316,600.79,16644.86,2152.14,3402,11229,7827
1317,600.83,16643.52,2153.47,2453,10293,7840
1318,600.88,16642.18,2154.81,2494,10375,7881
1319,600.93,16640.84,2156.15,3219,10966,7747
1320,600.98,16639.5,2157.49,2902,10699,7797
1321,601.03,16638.16,2158.83,3449,11367,7918
1322,601.08,16636.83,2160.16,3556,11404,7848
1323,601.12,16635.49,2161.5,2809,10611,7802
1324,601.17,16634.15,2162.84,2835,10522,7687
1325,601.22,16632.82,2164.17,3077,10714,7637
1326,601.27,16631.48,2165.51,2602,10246,7644
1327,601.32,16630.15,2166.85,2446,10262,7816
1328,601.37,16628.81,2168.18,2731,10709,7978
1329,601.41,16627.48,2169.51,2808,10551,7743
1330,601.46,16626.14,2170.85,2414,10372,7958
1331,601.51,16624.81,2172.18,2725,10376,7651
1332,601.56,16623.48,2173.52,2863,10720,7857
1333,601.61,16622.14,2174.85,2326,10240,7914
1334,601.66,16620.81,2176.18,2343,10170,7827
1335,601.7,16619.48,2177.51,4321,11971,7650
1336,601.75,16618.15,2178.84,2699,10362,7663
1337,601.8,16616.82,2180.17,3010,10807,7797
1338,601.85,16615.49,2181.51,3319,11106,7787
1339,601.9,16614.16,2182.84,3110,10503,7393
1340,601.94,16612.83,2184.17,2870,10766,7896
1341,601.99,16611.5,2185.49,2799,10867,8068
1342,602.04,16610.17,2186.82,2771,10499,7728
1343,602.09,16608.84,2188.15,2775,10372,7597
1344,602.14,16607.51,2189.48,3397,11062,7665
1345,602.19,16606.18,2190.81,2800,10641,7841
1346,602.23,16604.86,2192.14,2585,10273,7688
1347,602.28,16603.53,2193.46,2638,10497,7859
1348,602.33,16602.2,2194.79,3155,10763,7608
1349,602.38,16600.88,2196.12,2619,10432,7813
1350,602.43,16599.55,2197.44,2474,10231,7757
1351,602.47,16598.23,2198.77,3317,10782,7465
1352,602.52,16596.9,2200.09,2806,10397,7591
1353,602.57,16595.58,2201.42,2902,10411,7509
1354,602.62,16594.25,2202.74,3070,10532,7462
1355,602.67,16592.93,2204.06,3304,11185,7881
1356,602.71,16591.6,2205.39,2745,10379,7634
1357,602.76,16590.28,2206.71,3222,10735,7513
1358,602.81,16588.96,2208.03,3765,11442,7677
1359,602.86,16587.64,2209.36,2712,10651,7939
1360,602.91,16586.32,2210.68,2492,10368,7876
1361,602.95,16584.99,2212,2929,10512,7583
1362,603,16583.67,2213.32,2325,9939,7614
1363,603.05,16582.35,2214.64,2722,10254,7532
1364,603.1,16581.03,2215.96,2226,9660,7434
1365,603.15,16579.71,2217.28,2603,10151,7548
1366,603.19,16578.39,2218.6,2493,10106,7613
1367,603.24,16577.08,2219.92,2860,10464,7604
1368,603.29,16575.76,2221.24,2818,10475,7657
1369,603.34,16574.44,2222.55,2679,10181,7502
1370,603.39,16573.12,2223.87,2535,9969,7434
1371,603.43,16571.8,2225.19,3380,11084,7704
1372,603.48,16570.49,2226.51,2511,10179,7668
1373,603.53,16569.17,2227.82,4254,11676,7422
1374,603.58,16567.85,2229.14,2402,10104,7702
1375,603.63,16566.54,2230.45,2445,9983,7538
1376,603.67,16565.22,2231.77,2782,10338,7556
1377,603.72,16563.91,2233.08,2639,10185,7546
1378,603.77,16562.59,2234.4,2816,10365,7549
1379,603.82,16561.28,2235.71,3056,10559,7503
1380,603.87,16559.97,2237.03,2635,10296,7661
1381,603.91,16558.65,2238.34,2556,10165,7609
1382,603.96,16557.34,2239.65,3132,10682,7550
1383,604.01,16556.03,2240.96,2959,10478,7519
1384,604.06,16554.72,2242.28,3217,10528,7311
1385,604.11,16553.41,2243.59,2456,9904,7448
1386,604.15,16552.09,2244.9,2872,10276,7404
1387,604.2,16550.78,2246.21,3001,10545,7544
1388,604.25,16549.47,2247.52,2783,10422,7639
1389,604.3,16548.16,2248.83,3110,10838,7728
1390,604.34,16546.85,2250.14,3038,10347,7309
1391,604.39,16545.55,2251.45,2616,10097,7481
1392,604.44,16544.24,2252.76,3362,10982,7620
1393,604.49,16542.93,2254.06,2711,10280,7569
1394,604.54,16541.62,2255.37,2542,10006,7464
1395,604.58,16540.31,2256.68,3544,11033,7489
1396,604.63,16539.01,2257.99,2492,9813,7321
1397,604.68,16537.7,2259.29,2805,10385,7580
1398,604.73,16536.39,2260.6,3159,10222,7063
1399,604.77,16535.09,2261.91,3135,10477,7342
1400,604.82,16533.78,2263.21,2551,9655,7104
1401,604.87,16532.48,2264.52,2347,9601,7254
1402,604.92,16531.17,2265.82,2902,10367,7465
1403,604.97,16529.87,2267.12,2637,10111,7474
1404,605.01,16528.56,2268.43,2869,10154,7285
1405,605.06,16527.26,2269.73,2518,9712,7194
1406,605.11,16525.96,2271.03,2640,10100,7460
1407,605.16,16524.65,2272.34,2555,10089,7534
1408,605.2,16523.35,2273.64,2312,9650,7338
1409,605.25,16522.05,2274.94,2582,9812,7230
1410,605.3,16520.75,2276.24,2644,9844,7200
1411,605.35,16519.45,2277.54,2203,9747,7544
1412,605.39,16518.15,2278.84,3193,10603,7410
1413,605.44,16516.85,2280.14,2493,9908,7415
1414,605.49,16515.55,2281.44,2986,10318,7332
1415,605.54,16514.25,2282.74,2624,9980,7356
1416,605.59,16512.95,2284.04,2746,10408,7662
1417,605.63,16511.65,2285.34,2574,9964,7390
1418,605.68,16510.35,2286.64,2305,9766,7461
1419,605.73,16509.06,2287.94,2865,10338,7473
1420,605.78,16507.76,2289.23,3344,10795,7451
1421,605.82,16506.46,2290.53,2556,10238,7682
1422,605.87,16505.16,2291.83,2602,10005,7403
1423,605.92,16503.87,2293.12,2454,9818,7364
1424,605.97,16502.57,2294.42,2637,10128,7491
1425,606.01,16501.28,2295.72,2852,10234,7382
1426,606.06,16499.98,2297.01,3223,10629,7406
1427,606.11,16498.69,2298.3,2958,10199,7241
1428,606.16,16497.39,2299.6,2563,9984,7421
1429,606.2,16496.1,2300.89,2713,9745,7032
1430,606.25,16494.81,2302.19,2433,9711,7278
1431,606.3,16493.51,2303.48,2776,9817,7041
1432,606.35,16492.22,2304.77,3195,10160,6965
1433,606.39,16490.93,2306.06,2593,9672,7079
1434,606.44,16489.64,2307.35,2848,10047,7199
1435,606.49,16488.35,2308.65,2714,9835,7121
1436,606.54,16487.06,2309.94,2471,9466,6995
1437,606.58,16485.76,2311.23,2879,9778,6899
1438,606.63,16484.47,2312.52,2863,9694,6831
1439,606.68,16483.19,2313.81,2539,9408,6869
1440,606.73,16481.9,2315.1,2906,9683,6777
1441,606.77,16480.61,2316.39,2997,9540,6543
1442,606.82,16479.32,2317.67,2933,9632,6699
1443,606.87,16478.03,2318.96,2867,9526,6659
1444,606.92,16476.74,2320.25,2764,9562,6798
1445,606.96,16475.46,2321.54,2612,9250,6638
1446,607.01,16474.17,2322.82,2890,9600,6710
1447,607.06,16472.88,2324.11,2895,9714,6819
1448,607.11,16471.6,2325.4,2721,9796,7075
1449,607.15,16470.31,2326.68,2407,9520,7113
1450,607.2,16469.03,2327.97,2667,10394,7727
1451,607.25,16467.74,2329.25,2481,10688,8207
1452,607.3,16466.46,2330.54,2990,11335,8345
1453,607.34,16465.17,2331.82,2832,10230,7398
1454,607.39,16463.89,2333.1,3096,9709,6613
1455,607.44,16462.6,2334.39,2785,9260,6475
1456,607.48,16461.32,2335.67,3147,9600,6453
1457,607.53,16460.04,2336.95,3038,9357,6319
1458,607.58,16458.76,2338.24,2524,8982,6458
1459,607.63,16457.48,2339.52,3448,10113,6665
1460,607.67,16456.19,2340.8,2231,8582,6351
1461,607.72,16454.91,2342.08,2898,9097,6199
1462,607.77,16453.63,2343.36,2506,8982,6476
1463,607.82,16452.35,2344.64,2634,9043,6409
1464,607.86,16451.07,2345.92,2771,9070,6299
1465,607.91,16449.79,2347.2,2979,9317,6338
1466,607.96,16448.52,2348.48,3021,9488,6467
1467,608,16447.24,2349.76,2582,8865,6283
1468,608.05,16445.96,2351.03,2647,8917,6270
1469,608.1,16444.68,2352.31,2782,8971,6189
1470,608.15,16443.4,2353.59,2581,8633,6052
1471,608.19,16442.13,2354.87,2876,9171,6295
1472,608.24,16440.85,2356.14,3216,9416,6200
1473,608.29,16439.57,2357.42,3067,9398,6331
1474,608.34,16438.3,2358.69,2908,9216,6308
1475,608.38,16437.02,2359.97,2300,8597,6297
1476,608.43,16435.75,2361.24,2860,9106,6246
1477,608.48,16434.47,2362.52,2862,9256,6394
1478,608.52,16433.2,2363.79,2639,8969,6330
1479,608.57,16431.93,2365.07,2741,9204,6463
1480,608.62,16430.65,2366.34,2731,9199,6468
1481,608.67,16429.38,2367.61,3807,10311,6504
1482,608.71,16428.11,2368.88,3071,9615,6544
1483,608.76,16426.84,2370.16,2293,8550,6257
1484,608.81,16425.56,2371.43,2928,9629,6701
1485,608.85,16424.29,2372.7,2895,9196,6301
1486,608.9,16423.02,2373.97,3133,9596,6463
1487,608.95,16421.75,2375.24,2907,9177,6270
1488,609,16420.48,2376.51,2918,9251,6333
1489,609.04,16419.21,2377.78,2671,8882,6211
1490,609.09,16417.94,2379.05,2613,8887,6274
1491,609.14,16416.67,2380.32,2802,9155,6353
1492,609.18,16415.4,2381.59,2754,9004,6250
1493,609.23,16414.14,2382.86,3544,10008,6464
1494,609.28,16412.87,2384.12,2871,9413,6542
1495,609.33,16411.6,2385.39,2815,9414,6599
1496,609.37,16410.33,2386.66,3437,9751,6314
1497,609.42,16409.07,2387.92,2932,9231,6299
1498,609.47,16407.8,2389.19,2754,9060,6306
1499,609.51,16406.54,2390.46,2612,9042,6430
1500,609.56,16405.27,2391.72,2762,9199,6437
1501,609.61,16404.01,2392.99,3031,9454,6423
1502,609.65,16402.74,2394.25,2571,8915,6344
1503,609.7,16401.48,2395.51,2509,8946,6437
1504,609.75,16400.21,2396.78,2741,9217,6476
1505,609.8,16398.95,2398.04,2689,9002,6313
1506,609.84,16397.69,2399.3,2565,8926,6361
1507,609.89,16396.43,2400.57,2984,9508,6524
1508,609.94,16395.16,2401.83,2655,8989,6334
1509,609.98,16393.9,2403.09,2657,8967,6310
1510,610.03,16392.64,2404.35,3894,10284,6390
1511,610.08,16391.38,2405.61,2834,9300,6466
1512,610.12,16390.12,2406.87,2661,9127,6466
1513,610.17,16388.86,2408.13,2859,9279,6420
1514,610.22,16387.6,2409.39,2714,8980,6266
1515,610.26,16386.34,2410.65,2783,9331,6548
1516,610.31,16385.08,2411.91,2993,9413,6420
1517,610.36,16383.82,2413.17,2326,8626,6300
1518,610.41,16382.56,2414.43,3038,9504,6466
1519,610.45,16381.31,2415.69,2474,8694,6220
1520,610.5,16380.05,2416.94,3510,9860,6350
1521,610.55,16378.79,2418.2,2907,9300,6393
1522,610.59,16377.53,2419.46,2696,9139,6443
1523,610.64,16376.28,2420.71,2440,9015,6575
1524,610.69,16375.02,2421.97,3137,9385,6248
1525,610.73,16373.77,2423.22,2668,8759,6091
1526,610.78,16372.51,2424.48,2729,9146,6417
1527,610.83,16371.26,2425.73,3130,9726,6596
1528,610.87,16370,2426.99,2762,9283,6521
1529,610.92,16368.75,2428.24,2706,9248,6542
1530,610.97,16367.5,2429.5,2843,9165,6322
1531,611.01,16366.24,2430.75,2705,9005,6300
1532,611.06,16364.99,2432,3175,9698,6523
1533,611.11,16363.74,2433.25,2632,9198,6566
1534,611.15,16362.49,2434.51,3126,9501,6375
1535,611.2,16361.24,2435.76,4143,10812,6669
1536,611.25,16359.98,2437.01,3042,9666,6624
1537,611.29,16358.73,2438.26,2987,9698,6711
1538,611.34,16357.48,2439.51,4047,10578,6531
1539,611.39,16356.23,2440.76,2603,9234,6631
1540,611.43,16354.98,2442.01,2412,8940,6528
1541,611.48,16353.74,2443.26,3028,9477,6449
1542,611.53,16352.49,2444.51,2663,9115,6452
1543,611.57,16351.24,2445.75,2919,9284,6365
1544,611.62,16349.99,2447,3266,9968,6702
1545,611.67,16348.74,2448.25,3006,9453,6447
1546,611.71,16347.5,2449.5,2379,8962,6583
1547,611.76,16346.25,2450.74,2671,9234,6563
1548,611.81,16345,2451.99,2721,9161,6440
1549,611.85,16343.76,2453.24,3117,9638,6521
1550,611.9,16342.51,2454.48,3125,9361,6236
1551,611.95,16341.27,2455.73,2638,9204,6566
1552,611.99,16340.02,2456.97,3119,9831,6712
1553,612.04,16338.78,2458.22,2497,8908,6411
1554,612.09,16337.53,2459.46,3339,9783,6444
1555,612.13,16336.29,2460.7,2751,9312,6561
1556,612.18,16335.05,2461.95,2394,8708,6314
1557,612.23,16333.8,2463.19,2957,9375,6418
1558,612.27,16332.56,2464.43,2359,8840,6481
1559,612.32,16331.32,2465.67,3264,9852,6588
1560,612.37,16330.08,2466.92,2829,9292,6463
1561,612.41,16328.84,2468.16,2911,9379,6468
1562,612.46,16327.6,2469.4,3400,9796,6396
1563,612.51,16326.35,2470.64,2674,8947,6273
1564,612.55,16325.11,2471.88,2650,9043,6393
1565,612.6,16323.88,2473.12,3182,9648,6466
1566,612.65,16322.64,2474.36,2590,8959,6369
1567,612.69,16321.4,2475.6,3202,9619,6417
1568,612.74,16320.16,2476.83,2582,9026,6444
1569,612.79,16318.92,2478.07,2969,9368,6399
1570,612.83,16317.68,2479.31,2796,9226,6430
1571,612.88,16316.45,2480.55,3228,9610,6382
1572,612.93,16315.21,2481.78,2527,8786,6259
1573,612.97,16313.97,2483.02,2431,8904,6473
1574,613.02,16312.74,2484.26,2782,9254,6472
1575,613.06,16311.5,2485.49,2816,9099,6283
1576,613.11,16310.27,2486.73,3264,9897,6633
1577,613.16,16309.03,2487.96,10487,16968,6481
1578,613.2,16307.8,2489.2,2698,9032,6334
1579,613.25,16306.56,2490.43,2863,9300,6437
1580,613.3,16305.33,2491.66,2785,9249,6464
1581,613.34,16304.09,2492.9,2677,9067,6390
1582,613.39,16302.86,2494.13,2842,9193,6351
1583,613.44,16301.63,2495.36,2984,9374,6390
1584,613.48,16300.4,2496.6,3025,9474,6449
1585,613.53,16299.16,2497.83,2411,8907,6496
1586,613.57,16297.93,2499.06,3106,9610,6504
1587,613.62,16296.7,2500.29,2494,9166,6672
